Caller id,Caller company,Receiver id,Receiver company,Timestamp,Duration s.
66691,Kompanija1,75576,Kompanija1,2020-12-09 14:23,0
54940,Kompanija2,84922,Kompanija1,2020-12-09 14:24,1805
64289,Kompanija1,63349,Kompanija1,2020-12-09 14:25,0
65198,Kompanija1,61240,Kompanija2,2020-12-09 14:26,0
83447,Kompanija1,61451,Kompanija1,2020-12-09 14:28,0
76191,Kompanija1,69063,Kompanija1,2020-12-09 14:29,4478
31959,Kompanija2,53195,Kompanija1,2020-12-09 14:31,60
73931,Kompanija1,89420,Kompanija1,2020-12-09 14:32,616
20949,Kompanija3,60102,Kompanija2,2020-12-09 14:36,182
65716,Kompanija1,73312,Kompanija1,2020-12-09 14:38,2615
65198,Kompanija1,56217,Kompanija1,2020-12-09 14:40,351
95530,Kompanija1,80464,Kompanija1,2020-12-09 14:40,180
69063,Kompanija1,63501,Kompanija2,2020-12-09 14:43,0
75609,Kompanija1,43504,Kompanija2,2020-12-09 14:43,0
77995,Kompanija1,68965,Kompanija1,2020-12-09 14:43,0
97083,Kompanija1,67163,Kompanija1,2020-12-09 14:44,0
23992,Kompanija3,63573,Kompanija2,2020-12-09 14:47,3
51327,Kompanija2,93843,Kompanija1,2020-12-09 14:47,0
77995,Kompanija1,45832,Kompanija1,2020-12-09 14:48,652
53314,Kompanija2,76467,Kompanija1,2020-12-09 14:51,770
54940,Kompanija2,29527,Kompanija3,2020-12-09 14:51,0
82162,Kompanija1,81370,Kompanija1,2020-12-09 14:52,0
38358,Kompanija3,48231,Kompanija3,2020-12-09 14:54,108
88241,Kompanija1,58983,Kompanija1,2020-12-09 14:54,1105
86224,Kompanija1,48495,Kompanija1,2020-12-09 14:58,0
99573,Kompanija1,51244,Kompanija1,2020-12-09 14:59,0
31451,Kompanija3,79272,Kompanija1,2020-12-09 15:00,0
39159,Kompanija2,75609,Kompanija1,2020-12-09 15:00,0
30385,Kompanija2,61422,Kompanija1,2020-12-09 15:01,0
80548,Kompanija1,100504,Kompanija1,2020-12-09 15:02,182
99168,Kompanija1,87796,Kompanija1,2020-12-09 15:04,108
49594,Kompanija2,83356,Kompanija1,2020-12-09 15:06,1037
63254,Kompanija1,50249,Kompanija3,2020-12-09 15:08,0
70885,Kompanija1,49456,Kompanija1,2020-12-09 15:08,0
34527,Kompanija2,38285,Kompanija3,2020-12-09 15:11,0
79808,Kompanija1,47162,Kompanija2,2020-12-09 15:11,0
43207,Kompanija2,81584,Kompanija1,2020-12-09 15:12,779
48352,Kompanija3,86292,Kompanija1,2020-12-09 15:15,22
66544,Kompanija1,64005,Kompanija1,2020-12-09 15:17,0
66544,Kompanija1,65361,Kompanija2,2020-12-09 15:17,36
67349,Kompanija1,50331,Kompanija1,2020-12-09 15:17,0
42487,Kompanija3,53306,Kompanija2,2020-12-09 15:18,206
86224,Kompanija1,79836,Kompanija1,2020-12-09 15:18,0
39598,Kompanija2,39946,Kompanija2,2020-12-09 15:19,0
76467,Kompanija1,56217,Kompanija1,2020-12-09 15:19,122
71932,Kompanija1,88618,Kompanija1,2020-12-09 15:20,0
31942,Kompanija2,94340,Kompanija1,2020-12-09 15:21,182
89637,Kompanija1,520269,326085,2020-12-09 15:21,424
75130,Kompanija1,34005,Kompanija2,2020-12-09 15:23,1
77676,Kompanija1,84188,Kompanija1,2020-12-09 15:24,0
58729,Kompanija2,75649,Kompanija1,2020-12-09 15:25,66
79808,Kompanija1,62295,Kompanija1,2020-12-09 15:25,346
83095,Kompanija1,43741,Kompanija2,2020-12-09 15:26,2229
63141,Kompanija1,36893,Kompanija2,2020-12-09 15:27,632
68965,Kompanija1,71343,Kompanija1,2020-12-09 15:30,0
32896,Kompanija2,435004,124727,2020-12-09 15:31,13
55702,Kompanija2,71370,Kompanija1,2020-12-09 15:31,0
83095,Kompanija1,59224,Kompanija2,2020-12-09 15:31,0
77995,Kompanija1,45832,Kompanija1,2020-12-09 15:31,60
66133,Kompanija1,64200,Kompanija1,2020-12-09 15:32,0
76467,Kompanija1,67102,Kompanija1,2020-12-09 15:32,1992
44358,Kompanija2,45571,Kompanija1,2020-12-09 15:33,0
69589,Kompanija1,37324,Kompanija2,2020-12-09 15:33,0
54940,Kompanija2,29527,Kompanija3,2020-12-09 15:34,3
45410,Kompanija1,60917,Kompanija1,2020-12-09 15:36,310
55874,Kompanija1,70414,Kompanija1,2020-12-09 15:36,0
63846,Kompanija2,34765,Kompanija3,2020-12-09 15:37,0
56796,Kompanija2,50046,Kompanija1,2020-12-09 15:41,257
57404,Kompanija2,81584,Kompanija1,2020-12-09 15:41,424
60078,Kompanija1,63254,Kompanija1,2020-12-09 15:41,180
58729,Kompanija2,73931,Kompanija1,2020-12-09 15:42,0
47162,Kompanija2,52049,Kompanija3,2020-12-09 15:43,4
57302,Kompanija1,79910,Kompanija1,2020-12-09 15:43,386
46748,Kompanija2,74869,Kompanija1,2020-12-09 15:44,1342
53195,Kompanija1,49877,Kompanija1,2020-12-09 15:46,1263
81159,Kompanija1,52747,Kompanija1,2020-12-09 15:46,0
70414,Kompanija1,85021,Kompanija1,2020-12-09 15:46,0
49007,Kompanija2,77191,Kompanija1,2020-12-09 15:47,0
52809,Kompanija1,454335,708565,2020-12-09 15:47,0
67102,Kompanija1,39372,Kompanija3,2020-12-09 15:47,15
84922,Kompanija1,81518,Kompanija1,2020-12-09 15:47,441
74573,Kompanija1,63846,Kompanija2,2020-12-09 15:48,0
72914,Kompanija1,65514,Kompanija2,2020-12-09 15:49,278
45667,Kompanija2,50249,Kompanija3,2020-12-09 15:50,50
76155,Kompanija1,100504,Kompanija1,2020-12-09 15:50,0
30385,Kompanija2,45410,Kompanija1,2020-12-09 15:51,1592
87049,Kompanija1,35120,Kompanija3,2020-12-09 15:51,32
23577,Kompanija3,38831,Kompanija2,2020-12-09 15:55,0
62148,Kompanija2,81641,Kompanija1,2020-12-09 15:55,0
80548,Kompanija1,58770,Kompanija2,2020-12-09 15:56,1031
58661,Kompanija2,42370,Kompanija3,2020-12-09 15:57,95
85160,Kompanija1,463470,159052,2020-12-09 15:57,0
57302,Kompanija1,64011,Kompanija1,2020-12-09 15:59,7
82076,Kompanija1,80464,Kompanija1,2020-12-09 16:00,0
45040,Kompanija1,60289,Kompanija2,2020-12-09 16:03,36
42968,Kompanija3,52731,Kompanija2,2020-12-09 16:04,0
83095,Kompanija1,48495,Kompanija1,2020-12-09 16:04,18
90853,Kompanija1,71370,Kompanija1,2020-12-09 16:06,1
55038,Kompanija2,85603,Kompanija1,2020-12-09 16:07,0
76490,Kompanija1,100105,Kompanija1,2020-12-09 16:09,0
49868,Kompanija1,81277,Kompanija1,2020-12-09 16:13,441
75576,Kompanija1,54203,Kompanija1,2020-12-09 16:17,206
79836,Kompanija1,30786,Kompanija3,2020-12-09 16:17,0
95875,Kompanija1,58920,Kompanija1,2020-12-09 16:18,0
67102,Kompanija1,59589,Kompanija1,2020-12-09 16:21,0
67479,Kompanija1,47665,Kompanija2,2020-12-09 16:22,0
62701,Kompanija1,46654,Kompanija2,2020-12-09 16:26,0
82368,Kompanija1,43810,Kompanija3,2020-12-09 16:26,0
68084,Kompanija1,58661,Kompanija2,2020-12-09 16:27,0
51327,Kompanija2,52956,Kompanija2,2020-12-09 16:28,0
71646,Kompanija1,80012,Kompanija1,2020-12-09 16:31,0
30786,Kompanija3,58655,Kompanija1,2020-12-09 16:32,0
39784,Kompanija2,67711,Kompanija1,2020-12-09 16:32,5
63719,Kompanija2,74797,Kompanija1,2020-12-09 16:34,0
68097,Kompanija1,82200,Kompanija1,2020-12-09 16:36,0
81175,Kompanija1,82035,Kompanija1,2020-12-09 16:36,155
74819,Kompanija1,45571,Kompanija1,2020-12-09 16:37,0
79706,Kompanija1,49874,Kompanija3,2020-12-09 16:37,0
83095,Kompanija1,44609,Kompanija1,2020-12-09 16:39,0
82076,Kompanija1,83202,Kompanija1,2020-12-09 16:39,0
49902,Kompanija1,76444,Kompanija1,2020-12-09 16:40,0
89297,Kompanija1,76444,Kompanija1,2020-12-09 16:40,0
49902,Kompanija1,56721,Kompanija1,2020-12-09 16:42,0
45367,Kompanija3,73363,Kompanija1,2020-12-09 16:43,60
81584,Kompanija1,83095,Kompanija1,2020-12-09 16:44,1504
98246,Kompanija1,78955,Kompanija1,2020-12-09 16:44,0
29527,Kompanija3,76838,Kompanija1,2020-12-09 16:46,0
60442,Kompanija1,82673,Kompanija1,2020-12-09 16:46,0
77995,Kompanija1,56295,Kompanija2,2020-12-09 16:47,1858
67479,Kompanija1,55676,Kompanija1,2020-12-09 16:50,0
62017,Kompanija1,43842,Kompanija2,2020-12-09 16:53,206
75764,Kompanija1,42511,Kompanija3,2020-12-09 16:54,182
67102,Kompanija1,84543,Kompanija1,2020-12-09 16:55,159
87671,Kompanija1,57470,Kompanija1,2020-12-09 16:58,0
39598,Kompanija2,62116,Kompanija1,2020-12-09 17:02,0
42370,Kompanija3,74172,Kompanija1,2020-12-09 17:04,0
72914,Kompanija1,65514,Kompanija2,2020-12-09 17:05,1716
31738,Kompanija2,53099,Kompanija2,2020-12-09 17:06,1735
42803,Kompanija2,49877,Kompanija1,2020-12-09 17:06,0
83095,Kompanija1,74819,Kompanija1,2020-12-09 17:07,225
59576,Kompanija1,56001,Kompanija1,2020-12-09 17:08,0
87049,Kompanija1,52365,Kompanija1,2020-12-09 17:10,108
79999,Kompanija1,74219,Kompanija1,2020-12-09 17:12,1735
53325,Kompanija2,69808,Kompanija1,2020-12-09 17:16,60
43191,Kompanija1,62415,Kompanija1,2020-12-09 17:16,0
65880,Kompanija1,468094,780458,2020-12-09 17:21,0
37026,Kompanija2,63876,Kompanija1,2020-12-09 17:22,122
43869,Kompanija3,61240,Kompanija2,2020-12-09 17:23,0
41649,Kompanija2,29342,Kompanija3,2020-12-09 17:24,0
82162,Kompanija1,89420,Kompanija1,2020-12-09 17:31,0
49594,Kompanija2,41910,Kompanija1,2020-12-09 17:33,1211
67102,Kompanija1,57710,Kompanija2,2020-12-09 17:39,50
65510,Kompanija1,63573,Kompanija2,2020-12-09 17:40,0
47888,Kompanija3,71343,Kompanija1,2020-12-09 17:42,0
49546,Kompanija1,50251,Kompanija2,2020-12-09 17:42,0
97549,Kompanija1,67484,Kompanija1,2020-12-09 17:42,2
47608,Kompanija3,56295,Kompanija2,2020-12-09 17:49,206
48960,Kompanija2,51327,Kompanija2,2020-12-09 17:49,820
72914,Kompanija1,51868,Kompanija2,2020-12-09 17:51,180
51614,Kompanija2,92980,Kompanija1,2020-12-09 17:52,0
32191,Kompanija2,27101,Kompanija3,2020-12-09 17:53,13
43201,Kompanija3,69063,Kompanija1,2020-12-09 17:55,0
47539,Kompanija1,72675,Kompanija1,2020-12-09 17:55,729
47608,Kompanija3,83411,Kompanija1,2020-12-09 17:56,0
85021,Kompanija1,38449,Kompanija2,2020-12-09 17:56,3
54983,Kompanija2,47854,Kompanija1,2020-12-09 17:57,40
69666,Kompanija1,52908,Kompanija1,2020-12-09 17:58,518
87293,Kompanija1,65220,Kompanija1,2020-12-09 17:58,5
62788,Kompanija1,63148,Kompanija2,2020-12-09 18:01,0
62788,Kompanija1,38466,Kompanija2,2020-12-09 18:03,640
62116,Kompanija1,64113,Kompanija1,2020-12-09 18:03,1985
82368,Kompanija1,43810,Kompanija3,2020-12-09 18:05,0
65361,Kompanija2,61766,Kompanija1,2020-12-09 18:07,0
43191,Kompanija1,50253,Kompanija3,2020-12-09 18:09,47
69002,Kompanija1,49423,Kompanija1,2020-12-09 18:09,0
66583,Kompanija1,34888,Kompanija3,2020-12-09 18:17,0
89270,Kompanija1,550998,672128,2020-12-09 18:17,32
89297,Kompanija1,89326,Kompanija1,2020-12-09 18:18,0
85763,Kompanija1,78864,Kompanija1,2020-12-09 18:18,0
47497,Kompanija2,101644,Kompanija1,2020-12-09 18:20,592
51411,Kompanija2,80615,Kompanija1,2020-12-09 18:20,0
71932,Kompanija1,60289,Kompanija2,2020-12-09 18:22,180
87293,Kompanija1,50765,Kompanija2,2020-12-09 18:24,3
98867,Kompanija1,41640,Kompanija1,2020-12-09 18:24,0
43810,Kompanija3,58920,Kompanija1,2020-12-09 18:26,0
42154,Kompanija3,53439,Kompanija2,2020-12-09 18:27,1504
99573,Kompanija1,88553,Kompanija1,2020-12-09 18:27,0
28846,Kompanija3,63289,Kompanija1,2020-12-09 18:28,1445
84922,Kompanija1,23101,Kompanija3,2020-12-09 18:29,13
70885,Kompanija1,23577,Kompanija3,2020-12-09 18:30,0
45928,Kompanija2,77676,Kompanija1,2020-12-09 18:31,351
79706,Kompanija1,538584,662973,2020-12-09 18:31,0
47608,Kompanija3,30950,Kompanija3,2020-12-09 18:32,820
46553,Kompanija1,43810,Kompanija3,2020-12-09 18:33,0
80548,Kompanija1,515352,125087,2020-12-09 18:35,820
66089,Kompanija2,108024,Kompanija1,2020-12-09 18:36,122
42370,Kompanija3,60477,Kompanija1,2020-12-09 18:37,386
46766,Kompanija1,41413,Kompanija2,2020-12-09 18:38,4
84191,Kompanija1,75244,Kompanija1,2020-12-09 18:42,35
42968,Kompanija3,60864,Kompanija2,2020-12-09 18:45,1031
63141,Kompanija1,97394,Kompanija1,2020-12-09 18:47,0
46646,Kompanija1,56179,Kompanija2,2020-12-09 18:48,0
57901,Kompanija1,44326,Kompanija2,2020-12-09 18:50,15
98602,Kompanija1,65471,Kompanija1,2020-12-09 18:50,441
86224,Kompanija1,25667,Kompanija3,2020-12-09 18:51,0
33555,Kompanija3,49874,Kompanija3,2020-12-09 18:54,60
49546,Kompanija1,50251,Kompanija2,2020-12-09 18:55,346
24161,Kompanija3,55844,Kompanija2,2020-12-09 18:56,0
45504,Kompanija2,55678,Kompanija2,2020-12-09 18:56,95
85021,Kompanija1,56266,Kompanija1,2020-12-09 18:56,533
75136,Kompanija1,81518,Kompanija1,2020-12-09 18:58,680
59589,Kompanija1,46309,Kompanija1,2020-12-09 19:00,0
33456,Kompanija2,80004,Kompanija1,2020-12-09 19:03,0
68669,Kompanija1,81821,Kompanija1,2020-12-09 19:03,0
57404,Kompanija2,63445,Kompanija2,2020-12-09 19:05,1445
60864,Kompanija2,96285,Kompanija1,2020-12-09 19:06,0
38842,Kompanija3,60910,Kompanija1,2020-12-09 19:08,248
80548,Kompanija1,51469,Kompanija2,2020-12-09 19:08,122
63932,Kompanija1,85356,Kompanija1,2020-12-09 19:12,15
78848,Kompanija1,91476,Kompanija1,2020-12-09 19:13,0
58729,Kompanija2,100504,Kompanija1,2020-12-09 19:14,0
105881,Kompanija1,67662,Kompanija1,2020-12-09 19:15,2615
53314,Kompanija2,78848,Kompanija1,2020-12-09 19:16,0
69666,Kompanija1,45703,Kompanija3,2020-12-09 19:17,15
98867,Kompanija1,33032,Kompanija2,2020-12-09 19:21,1985
84803,Kompanija1,87364,Kompanija1,2020-12-09 19:23,5
64289,Kompanija1,98602,Kompanija1,2020-12-09 19:29,0
54983,Kompanija2,27938,Kompanija3,2020-12-09 19:34,15
25864,Kompanija3,29808,Kompanija2,2020-12-09 19:36,0
62098,Kompanija2,63643,Kompanija2,2020-12-09 19:39,0
60026,Kompanija2,100163,Kompanija1,2020-12-09 19:41,0
73563,Kompanija1,66544,Kompanija1,2020-12-09 19:41,38
66544,Kompanija1,44358,Kompanija2,2020-12-09 19:42,0
57065,Kompanija2,55147,Kompanija3,2020-12-09 19:43,43
26665,Kompanija3,70684,Kompanija1,2020-12-09 19:46,2229
67711,Kompanija1,28736,Kompanija3,2020-12-09 19:48,180
38358,Kompanija3,47608,Kompanija3,2020-12-09 19:50,0
97083,Kompanija1,39962,Kompanija3,2020-12-09 19:52,0
42213,Kompanija3,98517,Kompanija1,2020-12-09 19:57,38
67072,Kompanija1,41610,Kompanija2,2020-12-09 19:58,0
82804,Kompanija1,84292,Kompanija1,2020-12-09 19:58,0
48969,Kompanija3,39767,Kompanija3,2020-12-09 20:01,145
27301,Kompanija2,80133,Kompanija1,2020-12-09 20:01,0
33494,Kompanija2,65510,Kompanija1,2020-12-09 20:01,2615
47665,Kompanija2,45099,Kompanija3,2020-12-09 20:01,680
24161,Kompanija3,59313,Kompanija1,2020-12-09 20:06,0
76198,Kompanija1,82270,Kompanija1,2020-12-09 20:08,0
85021,Kompanija1,72003,Kompanija1,2020-12-09 20:13,1504
33494,Kompanija2,57446,Kompanija2,2020-12-09 20:14,0
46646,Kompanija1,108024,Kompanija1,2020-12-09 20:16,0
79808,Kompanija1,45370,Kompanija1,2020-12-09 20:18,0
58117,Kompanija2,71035,Kompanija1,2020-12-09 20:21,30
67479,Kompanija1,64011,Kompanija1,2020-12-09 20:26,1303
101559,Kompanija1,57976,Kompanija1,2020-12-09 20:28,0
28956,Kompanija3,81584,Kompanija1,2020-12-09 20:30,1794
96037,Kompanija1,54029,Kompanija2,2020-12-09 20:31,1985
27301,Kompanija2,31571,Kompanija3,2020-12-09 20:32,541
66583,Kompanija1,52277,Kompanija1,2020-12-09 20:33,0
50487,Kompanija2,30950,Kompanija3,2020-12-09 20:37,0
41836,Kompanija1,77634,Kompanija1,2020-12-09 20:39,0
42989,Kompanija3,56185,Kompanija2,2020-12-09 20:40,30
51439,Kompanija1,82767,Kompanija1,2020-12-09 20:40,0
79808,Kompanija1,69666,Kompanija1,2020-12-09 20:41,3
82162,Kompanija1,69589,Kompanija1,2020-12-09 20:44,0
20949,Kompanija3,73931,Kompanija1,2020-12-09 20:49,50
60078,Kompanija1,26756,Kompanija3,2020-12-09 20:49,0
26665,Kompanija3,21902,Kompanija3,2020-12-09 20:54,159
73054,Kompanija1,27409,Kompanija3,2020-12-09 20:58,122
30385,Kompanija2,407650,577318,2020-12-09 21:01,0
69002,Kompanija1,62584,Kompanija2,2020-12-09 21:01,55
79706,Kompanija1,49874,Kompanija3,2020-12-09 21:07,36
71646,Kompanija1,49509,Kompanija2,2020-12-09 21:10,0
62017,Kompanija1,80031,Kompanija1,2020-12-09 21:12,1302
46748,Kompanija2,75258,Kompanija1,2020-12-09 21:22,338
74921,Kompanija1,49904,Kompanija1,2020-12-09 21:22,0
49868,Kompanija1,81277,Kompanija1,2020-12-09 21:24,50
41790,Kompanija3,63501,Kompanija2,2020-12-09 21:26,15
59589,Kompanija1,79076,Kompanija1,2020-12-09 21:27,0
95858,Kompanija1,96617,Kompanija1,2020-12-09 21:30,0
100518,Kompanija1,80443,Kompanija1,2020-12-09 21:33,0
30786,Kompanija3,87671,Kompanija1,2020-12-09 21:37,50
88241,Kompanija1,58384,Kompanija1,2020-12-09 21:37,0
49546,Kompanija1,97760,Kompanija1,2020-12-09 21:39,0
105976,Kompanija1,71343,Kompanija1,2020-12-09 21:42,0
68084,Kompanija1,55702,Kompanija2,2020-12-09 21:43,0
52292,Kompanija3,34165,Kompanija2,2020-12-09 21:44,35
58550,Kompanija2,71343,Kompanija1,2020-12-09 21:51,0
55860,Kompanija1,54047,Kompanija3,2020-12-09 21:52,0
50523,Kompanija2,60319,Kompanija1,2020-12-09 21:53,1
43810,Kompanija3,83739,Kompanija1,2020-12-09 22:02,0
42833,Kompanija1,47539,Kompanija1,2020-12-09 22:03,677
43477,Kompanija2,49546,Kompanija1,2020-12-09 22:05,47
59576,Kompanija1,83447,Kompanija1,2020-12-09 22:11,0
46456,Kompanija3,91973,Kompanija1,2020-12-09 22:14,0
70885,Kompanija1,84292,Kompanija1,2020-12-09 22:18,66
62017,Kompanija1,65352,Kompanija1,2020-12-09 22:30,50
24161,Kompanija3,46081,Kompanija2,2020-12-09 22:31,126
58729,Kompanija2,93709,Kompanija1,2020-12-09 22:44,0
98379,Kompanija1,31815,Kompanija3,2020-12-09 22:45,0
67584,Kompanija1,60102,Kompanija2,2020-12-09 22:53,0
74819,Kompanija1,45571,Kompanija1,2020-12-09 22:54,0
67072,Kompanija1,41610,Kompanija2,2020-12-10 04:18,0
78658,Kompanija1,87193,Kompanija1,2020-12-10 04:37,225
98246,Kompanija1,98602,Kompanija1,2020-12-10 07:09,3
98867,Kompanija1,92953,Kompanija1,2020-12-10 07:20,0
87671,Kompanija1,57470,Kompanija1,2020-12-10 07:37,533
82162,Kompanija1,69418,Kompanija1,2020-12-10 07:58,0
87796,Kompanija1,84507,Kompanija1,2020-12-10 08:08,0
57776,Kompanija1,91004,Kompanija1,2020-12-10 08:12,0
58384,Kompanija1,59554,Kompanija1,2020-12-10 08:13,0
49594,Kompanija2,39159,Kompanija2,2020-12-10 08:18,1302
102846,Kompanija1,89297,Kompanija1,2020-12-10 08:19,0
49594,Kompanija2,79910,Kompanija1,2020-12-10 08:29,1592
59471,Kompanija2,51411,Kompanija2,2020-12-10 08:34,779
51868,Kompanija2,91004,Kompanija1,2020-12-10 08:42,351
50765,Kompanija2,91476,Kompanija1,2020-12-10 09:08,820
39598,Kompanija2,38324,Kompanija2,2020-12-10 09:23,1805
86224,Kompanija1,49546,Kompanija1,2020-12-10 09:23,0
40955,Kompanija3,65220,Kompanija1,2020-12-10 09:30,632
42833,Kompanija1,58920,Kompanija1,2020-12-10 09:34,0
88773,Kompanija1,26611,Kompanija3,2020-12-10 09:40,0
52731,Kompanija2,70981,Kompanija1,2020-12-10 09:49,108
97930,Kompanija1,65352,Kompanija1,2020-12-10 09:49,0
69523,Kompanija1,80615,Kompanija1,2020-12-10 09:51,2
70438,Kompanija1,50046,Kompanija1,2020-12-10 09:57,0
83095,Kompanija1,36657,Kompanija2,2020-12-10 10:05,1
26756,Kompanija3,57137,Kompanija1,2020-12-10 10:09,1
49546,Kompanija1,79722,Kompanija1,2020-12-10 10:11,0
80968,Kompanija1,103022,Kompanija1,2020-12-10 10:11,88
65198,Kompanija1,83739,Kompanija1,2020-12-10 10:13,122
74172,Kompanija1,94172,Kompanija1,2020-12-10 10:16,310
39159,Kompanija2,438102,100391,2020-12-10 10:23,0
42215,Kompanija2,30786,Kompanija3,2020-12-10 10:29,126
60978,Kompanija1,55995,Kompanija1,2020-12-10 10:33,0
85516,Kompanija1,79833,Kompanija1,2020-12-10 10:34,0
90127,Kompanija1,42511,Kompanija3,2020-12-10 10:35,0
101735,Kompanija1,49904,Kompanija1,2020-12-10 10:41,0
70420,Kompanija1,77919,Kompanija1,2020-12-10 10:43,0
85160,Kompanija1,61772,Kompanija1,2020-12-10 10:45,0
67561,Kompanija1,90752,Kompanija1,2020-12-10 10:55,0
48352,Kompanija3,46646,Kompanija1,2020-12-10 10:59,0
67711,Kompanija1,45437,Kompanija2,2020-12-10 11:03,541
85763,Kompanija1,57798,Kompanija2,2020-12-10 11:04,88
87193,Kompanija1,51128,Kompanija1,2020-12-10 11:11,0
78717,Kompanija1,28846,Kompanija3,2020-12-10 11:18,779
86631,Kompanija1,82035,Kompanija1,2020-12-10 11:18,50
20949,Kompanija3,30183,Kompanija3,2020-12-10 11:20,30
42487,Kompanija3,53306,Kompanija2,2020-12-10 11:26,1445
86224,Kompanija1,79836,Kompanija1,2020-12-10 11:34,0
66544,Kompanija1,56904,Kompanija2,2020-12-10 11:35,159
63141,Kompanija1,64552,Kompanija1,2020-12-10 11:36,0
73363,Kompanija1,60605,Kompanija1,2020-12-10 11:36,0
51614,Kompanija2,49877,Kompanija1,2020-12-10 11:37,338
34527,Kompanija2,38285,Kompanija3,2020-12-10 11:37,652
73563,Kompanija1,42507,Kompanija3,2020-12-10 11:37,145
76838,Kompanija1,28956,Kompanija3,2020-12-10 11:42,0
49868,Kompanija1,81277,Kompanija1,2020-12-10 11:44,159
30183,Kompanija3,86317,Kompanija1,2020-12-10 11:45,541
62116,Kompanija1,90853,Kompanija1,2020-12-10 11:48,0
80548,Kompanija1,71035,Kompanija1,2020-12-10 11:49,0
84031,Kompanija1,527824,797011,2020-12-10 11:50,518
72171,Kompanija1,58729,Kompanija2,2020-12-10 11:57,0
43191,Kompanija1,43000,Kompanija2,2020-12-10 11:58,652
79836,Kompanija1,71343,Kompanija1,2020-12-10 12:07,0
97083,Kompanija1,88241,Kompanija1,2020-12-10 12:10,0
52292,Kompanija3,74671,Kompanija1,2020-12-10 12:12,15
46748,Kompanija2,56787,Kompanija1,2020-12-10 12:12,0
42833,Kompanija1,67144,Kompanija1,2020-12-10 12:12,0
89270,Kompanija1,89297,Kompanija1,2020-12-10 12:17,0
85021,Kompanija1,56266,Kompanija1,2020-12-10 12:20,441
53215,Kompanija1,55702,Kompanija2,2020-12-10 12:26,0
87505,Kompanija1,50978,Kompanija1,2020-12-10 12:26,0
74797,Kompanija1,54047,Kompanija3,2020-12-10 12:29,7
79836,Kompanija1,73974,Kompanija1,2020-12-10 12:32,1263
49007,Kompanija2,83447,Kompanija1,2020-12-10 12:34,206
86224,Kompanija1,79836,Kompanija1,2020-12-10 12:38,0
48352,Kompanija3,75726,Kompanija1,2020-12-10 12:41,820
75136,Kompanija1,41910,Kompanija1,2020-12-10 12:49,1805
44272,Kompanija2,96285,Kompanija1,2020-12-10 12:54,0
35130,Kompanija2,34661,Kompanija3,2020-12-10 13:01,0
48352,Kompanija3,43810,Kompanija3,2020-12-10 13:02,159
58983,Kompanija1,66848,Kompanija2,2020-12-10 13:08,386
67479,Kompanija1,52908,Kompanija1,2020-12-10 13:11,0
42989,Kompanija3,56185,Kompanija2,2020-12-10 13:15,0
72034,Kompanija1,53228,Kompanija1,2020-12-10 13:15,0
46553,Kompanija1,84304,Kompanija1,2020-12-10 13:16,0
62896,Kompanija1,78848,Kompanija1,2020-12-10 13:34,0
70492,Kompanija1,41640,Kompanija1,2020-12-10 13:34,889
62148,Kompanija2,85620,Kompanija1,2020-12-10 13:38,0
36893,Kompanija2,95008,Kompanija1,2020-12-10 13:40,0
29808,Kompanija2,83115,Kompanija1,2020-12-10 13:43,1031
39784,Kompanija2,105881,Kompanija1,2020-12-10 13:47,0
70438,Kompanija1,34889,Kompanija2,2020-12-10 13:50,32
23992,Kompanija3,49902,Kompanija1,2020-12-10 13:53,1302
38842,Kompanija3,56266,Kompanija1,2020-12-10 13:57,338
62788,Kompanija1,63254,Kompanija1,2020-12-10 13:58,1037
63349,Kompanija1,75934,Kompanija1,2020-12-10 14:01,0
83115,Kompanija1,76198,Kompanija1,2020-12-10 14:01,0
57776,Kompanija1,57302,Kompanija1,2020-12-10 14:04,7
60807,Kompanija1,95008,Kompanija1,2020-12-10 14:09,0
26665,Kompanija3,73172,Kompanija1,2020-12-10 14:11,3
41649,Kompanija2,102693,Kompanija1,2020-12-10 14:21,2229
42487,Kompanija3,48960,Kompanija2,2020-12-10 14:24,1
62364,Kompanija1,80004,Kompanija1,2020-12-10 14:25,0
73984,Kompanija1,52956,Kompanija2,2020-12-10 14:26,1445
67102,Kompanija1,46379,Kompanija2,2020-12-10 14:27,1805
32191,Kompanija2,27101,Kompanija3,2020-12-10 14:29,0
40955,Kompanija3,54909,Kompanija2,2020-12-10 14:30,88
65198,Kompanija1,56217,Kompanija1,2020-12-10 14:32,47
58661,Kompanija2,431021,810823,2020-12-10 14:37,0
75609,Kompanija1,80857,Kompanija1,2020-12-10 14:39,0
73984,Kompanija1,54983,Kompanija2,2020-12-10 14:41,0
83253,Kompanija1,58497,Kompanija1,2020-12-10 14:45,2615
95858,Kompanija1,33494,Kompanija2,2020-12-10 14:46,0
67479,Kompanija1,74819,Kompanija1,2020-12-10 14:49,0
95221,Kompanija1,82767,Kompanija1,2020-12-10 14:54,1735
56297,Kompanija1,43842,Kompanija2,2020-12-10 14:56,1805
68084,Kompanija1,58661,Kompanija2,2020-12-10 14:57,0
79706,Kompanija1,45820,Kompanija1,2020-12-10 14:58,43
71181,Kompanija1,74172,Kompanija1,2020-12-10 14:59,2615
97394,Kompanija1,56179,Kompanija2,2020-12-10 14:59,448
56693,Kompanija1,38466,Kompanija2,2020-12-10 15:02,7
65724,Kompanija1,52623,Kompanija1,2020-12-10 15:02,592
